,,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,val4
AS14.06,1900-04-29,0.14621249883581378,0.0,40.99730935127673,5.672404188627599,0.0,0.0,0.0,11.435149999999998,56.14587055652682,0.0,0.0,0.0,0.0,0.0,-0.2833333333333333,0.8333333333333334,7.1499999999999995,51.68202494284958,0.0,7.25
AS14.06,1900-04-30,0.13574579672286988,0.0,44.42094254658384,7.538422953248573,0.0,0.0,0.0,9.297233333333333,75.70596483262109,0.0,0.0,0.0,0.0,0.0,-0.2833333333333333,0.8333333333333334,7.066666666666666,64.2996090531863,0.0,6.8
AS14.06,1900-05-01,0.15213527607453195,65.65219444444445,45.060011468889606,9.947120940903746,0.0,0.0,15.502611111111113,8.627966666666666,79.8352650462963,0.0,0.0,0.0,0.0,0.0,-0.2833333333333333,0.7000000000000001,6.933333333333334,81.80104456286854,0.0,8.0
AS14.06,1900-05-02,0.20360274599438286,67.51809027777777,42.30809503597703,13.182634638068004,0.0,0.0,0.0,9.071616666666666,103.6605212962963,0.0,0.0,0.0,0.0,1.0,-0.19999999999999998,0.8666666666666667,7.3500000000000005,82.06880401095016,0.0,7.2
AS14.06,1900-05-03,0.20695825852791683,53.409868055555556,42.226739760533526,10.641310107681266,0.0,0.0,0.0,8.204533333333332,115.27719885620915,0.0,0.0,0.0,0.0,0.0,-0.3,0.8,7.333333333333333,100.64811650000873,0.0,6.25
AS14.06,1900-05-04,0.24408307088830994,32.16661805555555,40.429944237242545,7.8000858297258295,0.0,0.0,0.0,9.58601111111111,109.47136274509803,0.0,0.0,0.0,0.0,0.0,-0.375,0.5,7.1499999999999995,85.8817182325488,0.0,7.6
AS14.06,1900-05-05,0.19087097507801207,36.27949999999999,41.22744074261888,3.4339795640616693,0.0,0.0,0.0,14.230333333333334,112.60861122994652,0.0,0.0,0.0,0.0,0.0,-0.775,0.0,7.016666666666666,90.66317212866018,0.0,7.0
AS14.07,1900-03-22,0.0,16.313590420495686,36.65054772582629,184.10903333333337,0.0,0.0,0.0,12.973420634920636,104.60014248366012,0.0,0.0,0.0,0.0,0.0,-0.47222222222222227,0.7166666666666667,6.3500000000000005,120.16601851157388,0.0,6.0
AS14.07,1900-03-23,0.0,16.541239097744363,38.598389315189316,222.04870000000003,0.0,0.0,0.0,31.77297619047619,91.2427586452763,0.0,0.0,0.0,0.0,0.0,-0.2722222222222222,0.25,6.083333333333333,124.08891368428385,0.0,7.75
AS14.07,1900-03-24,0.0,16.870541197691196,30.966938088578086,181.90650000000002,0.0,0.0,0.0,37.05408333333333,86.98443838383838,0.0,0.0,0.0,0.0,0.0,-0.022222222222222237,0.8333333333333334,6.916666666666667,103.47973877295063,0.0,8.0
AS14.07,1900-03-25,0.0,18.337420086580085,26.830576924985348,172.62322222222224,0.0,0.0,0.0,64.73341666666666,91.57750505050505,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.8333333333333334,7.25,49.960295484763414,0.0,7.666666666666667
AS14.07,1900-03-26,0.0,17.807905007215005,25.00286756351348,124.65755555555556,0.0,0.0,0.0,76.63458333333334,114.93090277777777,0.0,0.0,0.0,0.0,0.0,0.0,1.2777777777777777,7.805555555555556,43.50782276958065,0.0,6.6
AS14.07,1900-03-27,0.0,19.028832857142856,26.99058188874965,231.093,0.0,0.0,0.0,74.11793333333333,125.85075,75.18416666666667,0.0,0.0,0.0,1.0,0.06666666666666667,0.9777777777777777,7.422222222222222,52.555625160543514,0.0,6.8
AS14.07,1900-03-28,0.10911296033446823,19.057220634920636,32.503023088972434,284.1583333333333,0.0,0.0,0.0,46.695633333333326,140.3020388888889,64.40716666666667,0.0,0.0,0.0,1.0,-0.033333333333333326,0.7777777777777777,7.022222222222222,66.63197930888468,0.0,8.25
AS14.07,1900-03-29,0.09703127389661148,21.09306155462185,33.94793078019853,273.9342361111111,0.0,0.0,0.0,30.260466666666662,131.27560833333334,59.17696153846154,0.0,0.0,0.0,0.0,0.21666666666666667,0.8333333333333334,7.216666666666666,96.2007577708614,0.0,7.0
AS14.07,1900-03-30,0.07655864798535314,21.0610470043573,35.57084995313087,231.60462500000003,0.0,0.0,0.0,31.744755555555553,130.7308166666667,59.41479487179487,0.0,0.0,0.0,0.0,0.21666666666666667,0.9666666666666667,7.3500000000000005,130.29674335778222,0.0,6.2
AS14.07,1900-03-31,0.067516385432059,21.49083033769063,38.442325845988,211.76918055555555,0.0,0.0,0.0,32.46115555555556,118.9016792929293,59.65512820512819,0.0,0.0,0.0,0.0,0.21666666666666667,0.8333333333333334,7.1499999999999995,143.7348592847841,0.0,4.333333333333333
AS14.07,1900-04-01,0.051938463513647344,20.48317097543087,50.28467778361344,307.24846296296295,0.0,0.0,0.0,17.161072222222224,135.75834848484848,0.0,0.0,0.0,0.0,0.0,-0.19999999999999998,0.3333333333333333,5.844444444444444,146.37074949115333,1.0,6.6
AS14.07,1900-04-02,0.06490059833773708,16.75362391548433,51.636099162581694,340.1052407407407,0.0,0.0,0.0,12.440983333333334,143.81568181818182,0.0,0.0,0.0,0.0,1.0,-0.6,0.26666666666666666,5.711111111111111,121.3547877703147,1.0,5.5
AS14.07,1900-04-03,0.09610526265867918,16.89833112269154,50.06900617015745,416.2983518518519,0.0,0.0,0.0,16.4563,140.67027104377104,0.0,0.0,0.0,0.0,1.0,-1.0833333333333333,0.35000000000000003,5.477777777777778,120.99947497522872,0.0,6.2
AS14.07,1900-04-04,0.10907106267902905,15.347431578804567,39.631561693356836,491.20250000000004,0.0,0.0,0.0,15.466783333333332,100.0132824074074,0.0,0.0,0.0,0.0,1.0,-0.8833333333333333,0.4166666666666667,6.1000000000000005,100.45973200370884,0.0,6.5
AS14.07,1900-04-05,0.09869376878568713,14.630268524791,39.278725992599256,405.6086666666667,0.0,0.0,0.0,20.350353703703703,119.24036574074074,125.59377777777779,0.0,0.0,0.0,1.0,-0.7999999999999999,0.15,6.066666666666666,97.56316654497478,0.0,6.0
AS14.07,1900-04-06,0.12373347814922998,12.99257224654554,34.54972450402935,286.53833333333336,0.0,0.0,0.0,24.855659259259266,118.59898611111112,0.0,0.0,0.0,0.0,1.0,-0.3833333333333333,0.2888888888888889,6.233333333333333,86.33873490226112,0.0,6.75
AS14.07,1900-04-07,0.11241757371259924,13.188075332476856,32.763017278043584,185.6335873015873,0.0,0.0,0.0,31.011675925925925,127.12232539682542,0.0,0.0,0.0,0.0,0.0,-0.5,0.5555555555555555,6.416666666666667,89.86335439777446,1.0,5.4
AS14.07,1900-04-08,0.12271550227758331,16.73448131538284,33.961883495776476,328.6448095238095,0.0,0.0,0.0,33.550496031746036,167.7059087301587,0.0,0.0,0.0,0.0,0.0,-0.45,0.6222222222222221,6.05,128.03257125636912,0.0,6.8
AS14.07,1900-04-09,0.07121364882624982,14.822275264469871,42.59434487491877,328.3303852813853,0.0,0.0,0.0,28.776416666666666,162.94115873015872,0.0,0.0,0.0,0.0,0.0,-0.5833333333333334,0.6,6.316666666666666,132.15804067132703,0.0,6.4
AS14.07,1900-04-10,0.07603846104396485,14.797753787348435,39.71348512011007,312.7716590909091,0.0,0.0,0.0,26.033055555555553,140.12663492063493,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.4666666666666666,6.2,151.35768221648212,0.0,6.2
AS14.07,1900-04-11,0.08218318480872984,11.238366010741482,34.59898167908039,0.0,0.0,0.0,0.0,17.661798412698413,125.32884920634918,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.39999999999999997,6.466666666666666,116.19811720664028,0.0,3.5
AS14.07,1900-04-12,0.07947714109798508,10.69537997327241,26.779170722290264,0.0,0.0,0.0,0.0,13.637100000000002,110.75273809523809,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,-0.13333333333333333,5.366666666666667,106.6076473770204,1.0,6.4
AS14.07,1900-04-13,0.10692500829532914,11.004211822429982,34.64336279828655,0.0,0.0,0.0,0.0,21.961961111111112,139.31426984126983,0.0,0.0,0.0,0.0,0.0,0.45,-0.5,5.366666666666667,117.23672545363708,0.0,6.5
AS14.07,1900-04-14,0.07937871199903285,11.31223318050923,34.56162878711478,0.0,0.0,0.0,0.0,22.033294444444447,101.12673737373738,0.0,0.0,0.0,0.0,0.0,0.125,0.0,5.466666666666666,112.63539029641795,0.0,6.2
AS14.07,1900-04-15,0.06760233478147916,13.47856314945333,35.85589933385199,389.60526984126983,0.0,0.0,0.0,22.662961111111112,112.32732070707071,0.0,0.0,0.0,0.0,0.0,-0.225,0.7,6.366666666666667,116.08091409711069,0.0,6.0
AS14.07,1900-04-16,0.02309884680623143,12.879387519201229,40.45855531675797,0.0,0.0,0.0,0.0,13.940794444444444,138.3166461038961,0.0,0.0,0.0,0.0,0.0,-0.39999999999999997,0.6333333333333333,6.233333333333333,97.99208633499332,0.0,4.75
AS14.07,1900-04-17,0.05297770544511682,14.339094264069265,47.33223439153439,0.0,0.0,0.0,0.0,24.61892777777778,138.33858928571428,0.0,0.0,0.0,0.0,0.0,-0.7333333333333334,0.3,5.6499999999999995,92.97521306296126,0.0,3.8
AS14.07,1900-04-18,0.08122340815181156,16.60124307359307,52.17036444079548,0.0,0.0,0.0,0.0,23.711761111111112,152.19008928571427,0.0,0.0,0.0,0.0,0.0,-1.0666666666666667,0.033333333333333326,4.8500000000000005,104.90595202745187,0.0,5.2
AS14.07,1900-04-19,0.09043900053121606,25.36274585137085,59.293151703668094,0.0,0.0,0.0,0.0,23.624969444444446,136.14345833333334,0.0,0.0,0.0,0.0,0.0,-1.1500000000000001,-0.26666666666666666,4.583333333333333,144.77343312620022,0.0,7.0
AS14.07,1900-04-20,0.05616215061696748,25.601149114774113,51.14163032800673,656.8691666666667,0.0,0.0,0.0,18.027569444444442,115.20433333333331,0.0,0.0,0.0,0.0,0.0,-0.65,-0.01666666666666668,5.333333333333333,142.20900318627537,0.0,3.0
AS14.07,1900-04-21,0.04573371370547973,20.052610754985754,56.54954817790531,387.298,0.0,0.0,0.0,17.195625,145.9175,0.0,0.0,0.0,0.0,0.0,-0.9166666666666666,-0.21666666666666667,5.066666666666666,229.8603049791161,0.0,6.6
AS14.07,1900-04-22,0.050572164831156556,12.061216635216633,47.617798354646204,188.6063888888889,0.0,0.0,0.0,16.648777777777777,124.70942901234567,0.0,0.0,0.0,0.0,0.0,-0.7166666666666667,0.18333333333333335,5.533333333333334,194.3892554747013,0.0,6.0
AS14.07,1900-04-23,0.07986040195581733,13.468707917267919,57.5587652728852,692.6803888888888,0.0,0.0,0.0,15.439055555555555,108.97619091710759,0.0,0.0,0.0,0.0,0.0,-0.8666666666666667,0.0666666666666667,5.2,215.2331188753443,0.0,6.0
AS14.07,1900-04-24,0.07604972894394109,15.842793585544891,57.9096701356303,0.0,0.0,0.0,0.0,20.517777777777777,84.77224091710758,0.0,0.0,0.0,0.0,0.0,-0.4222222222222222,0.4000000000000001,6.2,143.2851625621405,0.0,5.6
AS14.07,1900-04-25,0.10811660987445837,14.281138669032833,55.63622058988079,0.0,0.0,0.0,0.0,22.061374999999998,66.59829523809523,0.0,0.0,0.0,0.0,0.0,-0.48888888888888893,0.26666666666666666,5.866666666666667,108.26488582378022,0.0,3.3333333333333335
AS14.07,1900-04-26,0.1031337714325682,11.45368351751768,50.973101550429675,0.0,0.0,0.0,0.0,18.281097222222222,109.16258888888888,0.0,0.0,0.0,0.0,0.0,-0.3111111111111111,-0.08888888888888886,4.977777777777778,93.95115802841478,0.0,5.4
AS14.07,1900-04-27,0.08431450561585986,13.893876468769326,58.816419026620146,0.0,0.0,0.0,0.0,20.340565476190477,86.60219914529914,0.0,0.0,0.0,0.0,0.0,-0.22222222222222224,-0.15555555555555553,4.777777777777778,100.75975731805511,0.0,6.0
AS14.07,1900-04-28,0.036121719520163985,14.880808441558441,58.15788668831169,316.06511111111115,0.0,0.0,0.0,25.371057142857143,159.58508485958484,0.0,0.0,0.0,0.0,0.0,-0.22222222222222224,-0.15555555555555556,4.911111111111111,121.613309253742,0.0,6.75
AS14.07,1900-04-29,0.04227105425405756,15.347838620395995,57.19054493906568,121.53253535353537,0.0,0.0,0.0,34.80546455026455,131.62783177316507,0.0,94.10388888888889,0.0,0.0,0.0,-0.25,0.31666666666666665,6.05,119.77252972240352,0.0,5.0
AS14.07,1900-04-30,0.08084522378827357,13.809895979703356,44.77754114266522,188.8219797979798,0.0,0.0,0.0,26.686718518518518,126.92762151675481,0.0,46.348444444444446,0.0,0.0,0.0,-0.7833333333333333,0.3833333333333333,5.916666666666667,82.32707736113278,0.0,5.0
AS14.07,1900-05-01,0.0844252791189733,-247.805242298685,51.458573326573266,259.47828535353534,0.0,0.0,0.0,153.19568518518517,62.898669135802464,0.0,42.30591111111111,0.0,0.0,0.0,-1.25,0.4166666666666667,5.583333333333333,69.66587692984898,0.0,5.0
AS14.07,1900-05-02,0.08745689777502498,-248.60711911462525,65.77597122218863,271.33019444444443,0.0,0.0,0.0,144.4326111111111,81.5559619047619,0.0,50.75352222222222,0.0,0.0,0.0,-1.888888888888889,0.05555555555555556,5.0,97.36550331421505,0.0,6.2
AS14.07,1900-05-03,0.062279029284619425,-239.49617812083645,79.90533491553293,223.35641666666666,0.0,0.0,0.0,165.7902222222222,85.18145634920634,0.0,0.0,0.0,0.0,0.0,-1.4222222222222223,0.25555555555555554,5.3999999999999995,106.20510783349046,0.0,5.666666666666667
AS14.07,1900-05-04,0.07946120449406001,21.674279381537776,61.079086064958226,154.21133333333333,0.0,0.0,0.0,30.41563888888889,98.24612301587301,0.0,0.0,0.0,0.0,0.0,-0.9777777777777777,0.08888888888888889,5.622222222222223,105.91978589620688,0.0,8.0
AS14.07,1900-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7555555555555555,0.5333333333333333,6.622222222222223,0.0,0.0,5.5
AS14.08,1900-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7111111111111111,6.977777777777778,0.0,0.0,7.0
AS14.08,1900-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,7.2,0.0,0.0,7.2
AS14.08,1900-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13333333333333333,1.1333333333333335,7.2,0.0,0.0,6.8
AS14.08,1900-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.9333333333333335,7.0,0.0,0.0,6.6
AS14.08,1900-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5333333333333333,0.7333333333333333,6.866666666666667,0.0,0.0,7.0
AS14.08,1900-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,6.8,0.0,0.0,6.6
AS14.08,1900-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,6.733333333333333,0.0,0.0,7.4
AS14.08,1900-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.9333333333333332,7.0,0.0,0.0,6.4
AS14.08,1900-03-16,0.0,13.795222988505744,26.597663961352655,0.0,0.0,0.0,0.0,15.50421388888889,33.53848015873016,0.0,0.0,0.0,0.0,0.0,-0.26666666666666666,0.7999999999999999,6.8,63.37545215207516,0.0,7.0
AS14.08,1900-03-17,0.0,19.04355632183908,45.024382915601024,0.0,0.0,0.0,0.0,9.146713888888888,38.02136904761905,0.0,0.0,0.0,0.0,0.0,-0.6833333333333332,1.0166666666666666,6.933333333333334,95.85542019756151,0.0,5.4
AS14.08,1900-03-18,0.0,13.577771428571426,108.52812958226768,0.0,0.0,0.0,0.0,8.60934722222222,193.81138095238097,0.0,0.0,0.0,0.0,0.0,-0.6166666666666667,0.6833333333333335,6.266666666666667,88.79151112636679,0.0,6.4
AS14.08,1900-03-19,0.0,12.282571428571428,112.5475545098039,0.0,0.0,0.0,0.0,6.8692440476190475,190.09781845238095,0.0,0.0,0.0,0.0,0.0,-0.48333333333333334,0.6833333333333332,6.266666666666667,87.69690664976963,0.0,7.0
AS14.08,1900-03-20,0.032354693519493875,3.9951380952380955,88.38523959595959,0.0,0.0,0.0,0.0,7.20620238095238,198.71902215608466,0.0,0.0,0.0,0.0,0.0,-0.13333333333333333,0.6,6.266666666666667,55.32061939459684,0.0,6.4
AS14.08,1900-03-21,0.04967746755960611,150.00793030303035,25.25712194890077,0.0,0.0,0.0,0.0,7.212559523809524,49.83517966524217,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.8000000000000002,6.6000000000000005,51.96911894566014,0.0,6.6
AS14.08,1900-03-22,0.04316111442051104,155.0174858585859,31.579406051464872,0.0,0.0,0.0,0.0,7.452749999999999,49.651325498575495,0.0,0.0,0.0,0.0,0.0,-0.26666666666666666,0.7999999999999999,6.666666666666667,47.61392272562509,0.0,6.4
AS14.08,1900-03-23,0.02956587816429815,154.5292525252526,79.08040645550527,0.0,0.0,0.0,0.0,6.826095238095238,37.959871794871795,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.7333333333333334,6.466666666666666,42.91019113853026,0.0,7.2
AS14.08,1900-03-24,0.02445286073510425,8.859398692810458,81.35779493589743,0.0,0.0,0.0,0.0,140.04450476190476,45.23607575757575,0.0,0.0,17.597694444444443,0.0,0.0,-0.3333333333333333,0.7333333333333334,6.733333333333333,41.43026489707136,0.0,6.8
AS14.08,1900-03-25,0.03690806420110724,3.6646764705882355,71.35735204545455,0.0,0.0,0.0,0.0,140.03698095238096,51.929132775119605,0.0,0.0,0.0,0.0,0.0,-0.46666666666666673,0.8666666666666667,6.800000000000001,45.69190556551968,0.0,7.2
AS14.08,1900-03-26,0.03513013333116233,8.625343137254902,46.302747601010104,0.0,0.0,0.0,0.0,139.93755238095238,48.00609846139412,0.0,0.0,0.0,0.0,0.0,-0.5333333333333333,0.9333333333333332,7.066666666666666,41.24776575539307,0.0,6.5
AS14.08,1900-03-27,0.05090232257460609,10.737994252873563,44.07090269360268,0.0,0.0,0.0,0.0,6.987285714285714,33.41707032286598,0.0,0.0,0.0,0.0,0.0,-0.5499999999999999,0.8333333333333334,6.833333333333333,41.56045265464517,0.0,6.333333333333333
AS14.08,1900-03-28,0.06447018544059731,11.716841475095785,54.261895302619685,0.0,0.0,0.0,0.0,7.2236666666666665,49.59006040677141,0.0,0.0,0.0,0.0,0.0,-0.2833333333333333,0.6666666666666666,6.677777777777777,42.375752154221914,1.0,6.25
AS14.08,1900-03-29,0.06435755217513027,12.90254322948175,28.399440456283997,0.0,0.0,0.0,0.0,7.74552380952381,51.17420703933748,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,0.5,6.361111111111111,44.19465003363018,1.0,7.166666666666667
AS14.08,1900-03-30,0.04283846134472866,11.699437865497075,30.321458974802514,0.0,0.0,0.0,0.0,7.457671957671958,52.74792865105909,0.0,0.0,0.0,0.0,0.0,-0.13888888888888887,0.6666666666666666,6.583333333333333,48.37741562676155,0.0,6.8
AS14.08,1900-03-31,0.039983653622274164,11.573423976608188,17.290497931442086,0.0,0.0,0.0,0.0,7.137449735449735,38.545964882943146,0.0,0.0,0.0,0.0,0.0,-0.13888888888888887,0.7000000000000001,6.73888888888889,40.68161560646417,0.0,7.6
AS14.08,1900-04-01,0.06077528354614173,5.2700555555555555,17.682135233918128,0.0,0.0,0.0,0.0,7.474703703703703,35.238905594405594,0.0,0.0,0.0,0.0,0.0,-0.05555555555555555,0.9333333333333332,7.188888888888889,43.472572211424485,0.0,7.2
AS14.08,1900-04-02,0.0732451948654335,3.845541666666666,23.435276155327344,0.0,0.0,0.0,0.0,7.42262962962963,45.467291919191915,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.9333333333333332,7.199999999999999,48.527922902504606,0.0,6.6
AS14.08,1900-04-03,0.04985935125413804,7.835208333333333,50.55882337754955,0.0,0.0,0.0,0.0,6.9452592592592595,34.89079191919192,0.0,0.0,12.395333333333333,0.0,0.0,-0.4666666666666666,1.0,7.133333333333333,49.19264744298132,0.0,7.0
AS14.08,1900-04-04,0.049803762527331576,8.034775,53.34247945868066,0.0,0.0,0.0,0.0,6.511770370370371,37.328748148148144,0.0,0.0,13.336666666666666,0.0,0.0,-0.4666666666666666,1.0444444444444445,6.933333333333334,49.388974927673225,0.0,7.5
AS14.08,1900-04-05,0.03939380186131867,10.599499999999999,53.22546985040275,0.0,0.0,0.0,0.0,6.212640740740741,35.24219973544973,0.0,0.0,15.356666666666664,0.0,0.0,-0.05000000000000001,1.1277777777777778,7.033333333333334,40.18738485596702,0.0,7.4
AS14.08,1900-04-06,0.079435333212904,5.6755,32.976134433736085,0.0,0.0,0.0,0.0,6.5185666666666675,38.98942195767196,0.0,0.0,11.484166666666667,0.0,0.0,0.15,1.261111111111111,7.3,46.472121826987156,0.0,7.6
AS14.08,1900-04-07,0.05560611643007322,10.218683333333333,28.82150174441786,0.0,0.0,0.0,0.0,6.430344444444445,39.48781084656085,0.0,0.0,0.0,0.0,0.0,0.225,1.225,7.5,55.09160180790292,0.0,7.0
AS14.08,1900-04-08,0.07938917016603214,10.062102941176471,29.412546676497275,68.40755555555556,0.0,0.0,0.0,6.296605128205129,29.381097643097643,0.0,0.0,0.0,0.0,0.0,0.1,1.1,7.333333333333333,62.167353598839306,0.0,6.5
AS14.08,1900-04-09,0.05596722043730806,10.370345365418897,27.32010746629827,0.0,0.0,0.0,0.0,6.435188461538462,27.88814526214526,0.0,0.0,0.0,0.0,0.0,-0.125,0.75,7.033333333333334,55.1716299886592,0.0,6.25
AS14.08,1900-04-10,0.06699589732951972,8.784336106159637,37.88641643315987,0.0,0.0,0.0,0.0,245.05952179487176,57.05569319242849,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,6.583333333333333,56.00719654884049,0.0,7.6
AS14.08,1900-04-11,0.10169594031204886,6.785298954456849,37.899661544370495,0.0,0.0,0.0,0.0,248.78005,52.914271980307284,0.0,0.0,12.491833333333332,0.0,0.0,0.39999999999999997,0.7999999999999999,6.783333333333334,55.90563690587586,0.0,7.6
AS14.08,1900-04-12,0.10702502595669926,0.0,34.945660902418965,0.0,0.0,0.0,0.0,248.0233333333333,54.999948375596574,0.0,0.0,0.0,0.0,0.0,0.6833333333333332,0.9666666666666667,7.1499999999999995,56.13635736165484,0.0,7.0
AS14.08,1900-04-13,0.10191208368659578,0.0,61.05227942093748,0.0,0.0,0.0,0.0,10.730066666666666,28.333585630498533,0.0,0.0,0.0,0.0,0.0,0.6,1.0666666666666667,7.3999999999999995,43.68073587613981,0.0,7.6
AS14.08,1900-04-14,0.03466336136955619,0.0,53.635585048643115,0.0,0.0,0.0,0.0,10.915380952380952,62.93650179211469,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,1.0,7.3999999999999995,44.0992215936105,0.0,6.6
AS14.08,1900-04-15,0.03158587383419988,0.0,62.18211865079365,0.0,0.0,0.0,0.0,12.701375396825396,64.75097777777778,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.8666666666666667,7.066666666666666,50.60663854697963,0.0,6.4
AS14.08,1900-04-16,0.03460703047945987,8.200296128707892,44.29766547619048,63.772111111111116,0.0,0.0,0.0,11.657289682539682,66.33804640522875,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.7999999999999999,6.866666666666667,71.30262009254733,0.0,6.6
AS14.08,1900-04-17,0.055863784020381994,9.236058033469797,48.186791666666664,42.89699999999999,0.0,0.0,0.0,8.12843253968254,38.09577516339869,0.0,0.0,0.0,0.0,0.0,-0.4000000000000001,0.6666666666666666,6.533333333333334,68.91979901739136,0.0,6.2
AS14.08,1900-04-18,0.0666232776437211,10.571071708683474,41.167490566037735,0.0,0.0,0.0,0.0,12.609363095238095,33.68298389355742,0.0,0.0,0.0,0.0,0.0,-0.7999999999999999,0.7333333333333334,6.3999999999999995,73.3734626087677,0.0,6.0
AS14.08,1900-04-19,0.07160696999499819,5.161978571428572,20.04596465567359,0.0,0.0,0.0,0.0,12.853982142857143,35.89239145658263,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.7333333333333334,6.266666666666667,55.75158382224714,0.0,7.8
AS14.08,1900-04-20,0.061742149318916466,7.921892995169084,23.889767036625972,0.0,0.0,0.0,0.0,12.651000000000002,40.04423033126293,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666666,6.666666666666667,66.3744167852941,0.0,6.4
AS14.08,1900-04-21,0.03098140844209002,100.93894021739133,20.32900980392157,0.0,0.0,0.0,0.0,7.205075000000001,113.72629382332643,0.0,0.0,0.0,0.0,0.0,-0.0666666666666667,0.8666666666666666,6.733333333333334,63.144740594155905,0.0,6.4
AS14.08,1900-04-22,0.02439906628276053,102.50501073021184,32.22816666666667,170.05705555555554,0.0,0.0,0.0,6.467608333333334,107.29975849306528,0.0,0.0,0.0,0.0,0.0,-0.26666666666666666,0.8666666666666667,6.866666666666667,79.04202913287763,0.0,6.0
AS14.08,1900-04-23,0.03719808250031128,102.36627884615388,26.776475268817205,0.0,0.0,0.0,0.0,6.750066666666666,104.8554368919611,0.0,0.0,0.0,0.0,0.0,-0.9333333333333335,0.6,6.266666666666667,70.56395733092947,0.0,5.6
AS14.08,1900-04-24,0.0772236433181941,11.148098290598291,30.391643170051776,0.0,0.0,0.0,0.0,6.7587238095238105,31.670605192614683,0.0,0.0,0.0,0.0,0.0,-0.5333333333333333,0.4666666666666666,6.0,60.67487797369722,0.0,6.666666666666667
AS14.08,1900-04-25,0.11012729407953574,10.098515873015874,24.209375054109742,0.0,0.0,0.0,0.0,21.25861471861472,37.33727544351074,0.0,0.0,0.0,0.0,0.0,-0.08888888888888889,0.6,6.088888888888889,48.2913158903539,0.0,6.333333333333333
AS14.08,1900-04-26,0.09376765058153919,8.100154761904761,138.88879978529255,0.0,0.0,0.0,0.0,21.893114718614722,37.50017385620915,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.7,6.199999999999999,60.552883747640145,0.0,6.0
AS14.08,1900-04-27,0.06783524798000805,9.968599206349207,138.962731884058,0.0,0.0,0.0,0.0,21.403524242424243,40.268073015873014,0.0,0.0,0.0,0.0,0.0,-0.05555555555555556,0.625,6.333333333333333,61.854971473873626,0.0,6.0
AS14.08,1900-04-28,0.026976556384666093,13.479884920634921,146.53411904761904,0.0,0.0,0.0,0.0,7.6646,44.32693412698413,0.0,0.0,0.0,0.0,0.0,-0.4444444444444445,0.4583333333333333,6.111111111111111,106.04988138906741,0.0,5.8
AS14.08,1900-04-29,0.024953690689377552,18.024690476190475,26.22540476190476,0.0,0.0,0.0,0.0,7.316044444444445,46.1716007936508,0.0,0.0,0.0,0.0,0.0,-0.7111111111111112,0.5055555555555555,5.933333333333334,90.2407914395453,0.0,5.75
AS14.08,1900-04-30,0.019559467027690642,12.905658730158729,28.467927489177487,327.346,0.0,0.0,0.0,8.653361111111112,54.139672222222224,0.0,0.0,0.0,0.0,0.0,-0.6277777777777778,0.5055555555555555,5.8500000000000005,99.69260693636134,0.0,6.666666666666667
AS14.08,1900-05-01,0.029357867949361988,9.569468253968253,46.01576543080575,65.6455,0.0,0.0,0.0,8.359461111111111,44.36305185185185,0.0,0.0,0.0,0.0,0.0,-0.5166666666666667,0.6166666666666667,6.072222222222223,91.11295358584907,0.0,7.0
