,id-1,var1,time1,time2,time3,time4,mood_target,avg,slope
1303,AS14.06,circumplex.arousal,1900-03-27,1900-03-28,1900-03-29,1900-03-30,0.0,0.016666666666666663,-0.12500000000000006
1304,AS14.06,circumplex.arousal,1900-03-28,1900-03-29,1900-03-30,1900-03-31,-0.2,-0.06666666666666667,0.10000000000000002
1305,AS14.06,circumplex.arousal,1900-03-29,1900-03-30,1900-03-31,1900-04-01,0.0,-0.06666666666666667,-0.1
1306,AS14.06,circumplex.arousal,1900-03-30,1900-03-31,1900-04-01,1900-04-02,-0.6,-0.06666666666666667,-3.945886282433485e-18
1307,AS14.06,circumplex.arousal,1900-03-31,1900-04-01,1900-04-02,1900-04-03,0.0,-0.26666666666666666,-0.19999999999999993
1308,AS14.06,circumplex.arousal,1900-04-01,1900-04-02,1900-04-03,1900-04-04,-0.4,-0.19999999999999998,-8.446845494242781e-18
1309,AS14.06,circumplex.arousal,1900-04-02,1900-04-03,1900-04-04,1900-04-05,-0.4,-0.3333333333333333,0.10000000000000005
1310,AS14.06,circumplex.arousal,1900-04-03,1900-04-04,1900-04-05,1900-04-06,-1.0,-0.26666666666666666,-0.19999999999999998
1311,AS14.06,circumplex.arousal,1900-04-04,1900-04-05,1900-04-06,1900-04-07,-0.6,-0.6,-0.29999999999999993
1312,AS14.06,circumplex.arousal,1900-04-05,1900-04-06,1900-04-07,1900-04-08,-0.2,-0.6666666666666666,-0.09999999999999994
1313,AS14.06,circumplex.arousal,1900-04-06,1900-04-07,1900-04-08,1900-04-09,0.4,-0.6,0.4000000000000003
1314,AS14.06,circumplex.arousal,1900-04-07,1900-04-08,1900-04-09,1900-04-10,-0.2,-0.13333333333333333,0.5000000000000001
1315,AS14.06,circumplex.arousal,1900-04-08,1900-04-09,1900-04-10,1900-04-11,-0.2,0.0,2.8922589309741395e-17
1316,AS14.06,circumplex.arousal,1900-04-09,1900-04-10,1900-04-11,1900-04-12,0.4,0.0,-0.30000000000000004
1317,AS14.06,circumplex.arousal,1900-04-10,1900-04-11,1900-04-12,1900-04-13,-1.5,0.0,0.30000000000000004
1318,AS14.06,circumplex.arousal,1900-04-11,1900-04-12,1900-04-13,1900-04-14,-0.25,-0.43333333333333335,-0.6499999999999999
1319,AS14.06,circumplex.arousal,1900-04-12,1900-04-13,1900-04-14,1900-04-15,-0.4,-0.45,-0.32499999999999996
1320,AS14.06,circumplex.arousal,1900-04-13,1900-04-14,1900-04-15,1900-04-16,0.0,-0.7166666666666667,0.5500000000000003
1321,AS14.06,circumplex.arousal,1900-04-14,1900-04-15,1900-04-16,1900-04-17,0.2,-0.21666666666666667,0.12500000000000006
1322,AS14.06,circumplex.arousal,1900-04-15,1900-04-16,1900-04-17,1900-04-18,-1.0,-0.06666666666666667,0.30000000000000016
1323,AS14.06,circumplex.arousal,1900-04-16,1900-04-17,1900-04-18,1900-04-19,0.2,-0.26666666666666666,-0.5
1324,AS14.06,circumplex.arousal,1900-04-17,1900-04-18,1900-04-19,1900-04-20,0.6,-0.20000000000000004,2.864310255089315e-17
1325,AS14.06,circumplex.arousal,1900-04-18,1900-04-19,1900-04-20,1900-04-21,0.2,-0.0666666666666667,0.8000000000000002
1326,AS14.06,circumplex.arousal,1900-04-19,1900-04-20,1900-04-21,1900-04-22,-0.4,0.3333333333333333,-6.589563054310114e-17
1327,AS14.06,circumplex.arousal,1900-04-20,1900-04-21,1900-04-22,1900-04-23,0.0,0.13333333333333333,-0.5000000000000001
1328,AS14.06,circumplex.arousal,1900-04-21,1900-04-22,1900-04-23,1900-04-24,-0.25,-0.06666666666666667,-0.10000000000000005
1329,AS14.06,circumplex.arousal,1900-04-22,1900-04-23,1900-04-24,1900-04-25,-1.0,-0.21666666666666667,0.07500000000000008
1330,AS14.06,circumplex.arousal,1900-04-23,1900-04-24,1900-04-25,1900-04-26,0.0,-0.4166666666666667,-0.49999999999999994
1331,AS14.06,circumplex.arousal,1900-04-24,1900-04-25,1900-04-26,1900-04-27,-0.6,-0.4166666666666667,0.1250000000000001
1332,AS14.06,circumplex.arousal,1900-04-25,1900-04-26,1900-04-27,1900-04-28,-0.25,-0.5333333333333333,0.2
1333,AS14.06,circumplex.arousal,1900-04-26,1900-04-27,1900-04-28,1900-04-29,0.0,-0.2833333333333333,-0.125
1334,AS14.06,circumplex.arousal,1900-04-27,1900-04-28,1900-04-29,1900-04-30,-0.6,-0.2833333333333333,0.30000000000000004
1335,AS14.06,circumplex.arousal,1900-04-28,1900-04-29,1900-04-30,1900-05-01,0.0,-0.2833333333333333,-0.175
1336,AS14.06,circumplex.arousal,1900-04-29,1900-04-30,1900-05-01,1900-05-02,,-0.19999999999999998,-8.446845494242781e-18
1337,AS14.06,circumplex.arousal,1900-04-30,1900-05-01,1900-05-02,1900-05-03,-0.75,-0.3,
1338,AS14.06,circumplex.arousal,1900-05-01,1900-05-02,1900-05-03,1900-05-04,-0.8,-0.375,
1339,AS14.06,circumplex.arousal,1900-05-02,1900-05-03,1900-05-04,1900-05-05,-0.6666666666666666,-0.775,
1340,AS14.07,circumplex.arousal,1900-03-19,1900-03-20,1900-03-21,1900-03-22,-0.4,-0.47222222222222227,0.6666666666666669
1341,AS14.07,circumplex.arousal,1900-03-20,1900-03-21,1900-03-22,1900-03-23,0.0,-0.2722222222222222,0.17500000000000016
1342,AS14.07,circumplex.arousal,1900-03-21,1900-03-22,1900-03-23,1900-03-24,0.5,-0.022222222222222237,-0.16666666666666669
1343,AS14.07,circumplex.arousal,1900-03-22,1900-03-23,1900-03-24,1900-03-25,-0.5,0.033333333333333326,0.45000000000000007
1344,AS14.07,circumplex.arousal,1900-03-23,1900-03-24,1900-03-25,1900-03-26,0.2,0.0,-0.25000000000000006
1345,AS14.07,circumplex.arousal,1900-03-24,1900-03-25,1900-03-26,1900-03-27,0.2,0.06666666666666667,-0.15000000000000002
1346,AS14.07,circumplex.arousal,1900-03-25,1900-03-26,1900-03-27,1900-03-28,0.25,-0.033333333333333326,0.3500000000000001
1347,AS14.07,circumplex.arousal,1900-03-26,1900-03-27,1900-03-28,1900-03-29,0.2,0.21666666666666667,0.024999999999999974
1348,AS14.07,circumplex.arousal,1900-03-27,1900-03-28,1900-03-29,1900-03-30,0.2,0.21666666666666667,-5.0467417347414203e-17
1349,AS14.07,circumplex.arousal,1900-03-28,1900-03-29,1900-03-30,1900-03-31,-1.0,0.21666666666666667,-0.02500000000000006
1350,AS14.07,circumplex.arousal,1900-03-29,1900-03-30,1900-03-31,1900-04-01,-1.0,-0.19999999999999998,-0.6000000000000003
1351,AS14.07,circumplex.arousal,1900-03-30,1900-03-31,1900-04-01,1900-04-02,-1.25,-0.6,-0.6
1352,AS14.07,circumplex.arousal,1900-03-31,1900-04-01,1900-04-02,1900-04-03,-0.4,-1.0833333333333333,-0.12500000000000006
1353,AS14.07,circumplex.arousal,1900-04-01,1900-04-02,1900-04-03,1900-04-04,-0.75,-0.8833333333333333,0.30000000000000004
1354,AS14.07,circumplex.arousal,1900-04-02,1900-04-03,1900-04-04,1900-04-05,0.0,-0.7999999999999999,0.2500000000000001
1355,AS14.07,circumplex.arousal,1900-04-03,1900-04-04,1900-04-05,1900-04-06,-0.75,-0.3833333333333333,0.2000000000000001
1356,AS14.07,circumplex.arousal,1900-04-04,1900-04-05,1900-04-06,1900-04-07,-0.6,-0.5,7.568952393968111e-17
1357,AS14.07,circumplex.arousal,1900-04-05,1900-04-06,1900-04-07,1900-04-08,-0.4,-0.45,-0.3
1358,AS14.07,circumplex.arousal,1900-04-06,1900-04-07,1900-04-08,1900-04-09,-1.0,-0.5833333333333334,0.17500000000000027
1359,AS14.07,circumplex.arousal,1900-04-07,1900-04-08,1900-04-09,1900-04-10,0.4,-0.6666666666666666,-0.19999999999999984
1360,AS14.07,circumplex.arousal,1900-04-08,1900-04-09,1900-04-10,1900-04-11,0.5,-0.3333333333333333,0.39999999999999997
1361,AS14.07,circumplex.arousal,1900-04-09,1900-04-10,1900-04-11,1900-04-12,,-0.033333333333333326,0.75
1362,AS14.07,circumplex.arousal,1900-04-10,1900-04-11,1900-04-12,1900-04-13,-0.25,0.45,
1363,AS14.07,circumplex.arousal,1900-04-11,1900-04-12,1900-04-13,1900-04-14,-0.2,0.125,
1364,AS14.07,circumplex.arousal,1900-04-12,1900-04-13,1900-04-14,1900-04-15,-0.75,-0.225,
1365,AS14.07,circumplex.arousal,1900-04-13,1900-04-14,1900-04-15,1900-04-16,-1.25,-0.39999999999999997,-0.25
1366,AS14.07,circumplex.arousal,1900-04-14,1900-04-15,1900-04-16,1900-04-17,-1.2,-0.7333333333333334,-0.5250000000000001
1367,AS14.07,circumplex.arousal,1900-04-15,1900-04-16,1900-04-17,1900-04-18,-1.0,-1.0666666666666667,-0.22499999999999987
1368,AS14.07,circumplex.arousal,1900-04-16,1900-04-17,1900-04-18,1900-04-19,0.25,-1.1500000000000001,0.12500000000000025
1369,AS14.07,circumplex.arousal,1900-04-17,1900-04-18,1900-04-19,1900-04-20,-2.0,-0.65,0.7250000000000002
1370,AS14.07,circumplex.arousal,1900-04-18,1900-04-19,1900-04-20,1900-04-21,-0.4,-0.9166666666666666,-0.4999999999999999
1371,AS14.07,circumplex.arousal,1900-04-19,1900-04-20,1900-04-21,1900-04-22,-0.2,-0.7166666666666667,-0.3250000000000002
1372,AS14.07,circumplex.arousal,1900-04-20,1900-04-21,1900-04-22,1900-04-23,-0.6666666666666666,-0.8666666666666667,0.9000000000000004
1373,AS14.07,circumplex.arousal,1900-04-21,1900-04-22,1900-04-23,1900-04-24,-0.6,-0.4222222222222222,-0.13333333333333325
1374,AS14.07,circumplex.arousal,1900-04-22,1900-04-23,1900-04-24,1900-04-25,0.3333333333333333,-0.48888888888888893,-0.2
1375,AS14.07,circumplex.arousal,1900-04-23,1900-04-24,1900-04-25,1900-04-26,-0.4,-0.3111111111111111,0.5000000000000001
1376,AS14.07,circumplex.arousal,1900-04-24,1900-04-25,1900-04-26,1900-04-27,-0.6,-0.22222222222222224,0.10000000000000003
1377,AS14.07,circumplex.arousal,1900-04-25,1900-04-26,1900-04-27,1900-04-28,0.25,-0.22222222222222224,-0.4666666666666668
1378,AS14.07,circumplex.arousal,1900-04-26,1900-04-27,1900-04-28,1900-04-29,-2.0,-0.25,0.3250000000000002
1379,AS14.07,circumplex.arousal,1900-04-27,1900-04-28,1900-04-29,1900-04-30,-2.0,-0.7833333333333333,-0.7
1380,AS14.07,circumplex.arousal,1900-04-28,1900-04-29,1900-04-30,1900-05-01,-1.6666666666666667,-1.25,-1.1250000000000002
1381,AS14.07,circumplex.arousal,1900-04-29,1900-04-30,1900-05-01,1900-05-02,-0.6,-1.888888888888889,0.16666666666666685
1382,AS14.07,circumplex.arousal,1900-04-30,1900-05-01,1900-05-02,1900-05-03,-0.6666666666666666,-1.4222222222222223,0.7000000000000002
1383,AS14.07,circumplex.arousal,1900-05-01,1900-05-02,1900-05-03,1900-05-04,-1.0,-0.9777777777777777,0.5000000000000003
1384,AS14.07,circumplex.arousal,1900-05-02,1900-05-03,1900-05-04,1900-05-05,-1.5,-0.7555555555555555,-0.1999999999999999
1385,AS14.08,circumplex.arousal,1900-03-05,1900-03-06,1900-03-07,1900-03-08,0.0,0.0,0.30000000000000004
1386,AS14.08,circumplex.arousal,1900-03-06,1900-03-07,1900-03-08,1900-03-09,-1.0,0.0,0.30000000000000004
1387,AS14.08,circumplex.arousal,1900-03-07,1900-03-08,1900-03-09,1900-03-10,-1.0,-0.13333333333333333,-0.8000000000000002
1388,AS14.08,circumplex.arousal,1900-03-08,1900-03-09,1900-03-10,1900-03-11,0.4,-0.6666666666666666,-0.5000000000000001
1389,AS14.08,circumplex.arousal,1900-03-09,1900-03-10,1900-03-11,1900-03-12,0.6,-0.5333333333333333,0.7000000000000002
1390,AS14.08,circumplex.arousal,1900-03-10,1900-03-11,1900-03-12,1900-03-13,0.0,0.0,0.8000000000000003
1391,AS14.08,circumplex.arousal,1900-03-11,1900-03-12,1900-03-13,1900-03-14,-0.2,0.3333333333333333,-0.2000000000000001
1392,AS14.08,circumplex.arousal,1900-03-12,1900-03-13,1900-03-14,1900-03-15,-0.6,0.13333333333333333,-0.4
1393,AS14.08,circumplex.arousal,1900-03-13,1900-03-14,1900-03-15,1900-03-16,-1.25,-0.26666666666666666,-0.3
1394,AS14.08,circumplex.arousal,1900-03-14,1900-03-15,1900-03-16,1900-03-17,0.0,-0.6833333333333332,-0.5249999999999999
1395,AS14.08,circumplex.arousal,1900-03-15,1900-03-16,1900-03-17,1900-03-18,-0.2,-0.6166666666666667,0.3
1396,AS14.08,circumplex.arousal,1900-03-16,1900-03-17,1900-03-18,1900-03-19,-0.2,-0.48333333333333334,0.5250000000000002
1397,AS14.08,circumplex.arousal,1900-03-17,1900-03-18,1900-03-19,1900-03-20,-0.2,-0.13333333333333333,-0.09999999999999999
1398,AS14.08,circumplex.arousal,1900-03-18,1900-03-19,1900-03-20,1900-03-21,-0.4,-0.20000000000000004,2.4297744843467718e-17
1399,AS14.08,circumplex.arousal,1900-03-19,1900-03-20,1900-03-21,1900-03-22,-0.4,-0.26666666666666666,-0.09999999999999994
1400,AS14.08,circumplex.arousal,1900-03-20,1900-03-21,1900-03-22,1900-03-23,-0.2,-0.3333333333333333,-0.09999999999999996
1401,AS14.08,circumplex.arousal,1900-03-21,1900-03-22,1900-03-23,1900-03-24,-0.8,-0.3333333333333333,0.10000000000000007
1402,AS14.08,circumplex.arousal,1900-03-22,1900-03-23,1900-03-24,1900-03-25,-0.6,-0.46666666666666673,-0.19999999999999998
1403,AS14.08,circumplex.arousal,1900-03-23,1900-03-24,1900-03-25,1900-03-26,-0.25,-0.5333333333333333,-0.19999999999999998
1404,AS14.08,circumplex.arousal,1900-03-24,1900-03-25,1900-03-26,1900-03-27,0.0,-0.5499999999999999,0.2750000000000001
1405,AS14.08,circumplex.arousal,1900-03-25,1900-03-26,1900-03-27,1900-03-28,-0.25,-0.2833333333333333,0.30000000000000004
1406,AS14.08,circumplex.arousal,1900-03-26,1900-03-27,1900-03-28,1900-03-29,-0.16666666666666666,-0.16666666666666666,4.7783794489604946e-17
1407,AS14.08,circumplex.arousal,1900-03-27,1900-03-28,1900-03-29,1900-03-30,0.0,-0.13888888888888887,-0.08333333333333334
1408,AS14.08,circumplex.arousal,1900-03-28,1900-03-29,1900-03-30,1900-03-31,0.0,-0.13888888888888887,0.12500000000000008
1409,AS14.08,circumplex.arousal,1900-03-29,1900-03-30,1900-03-31,1900-04-01,-1.0,-0.05555555555555555,0.08333333333333334
1410,AS14.08,circumplex.arousal,1900-03-30,1900-03-31,1900-04-01,1900-04-02,-0.4,-0.3333333333333333,-0.5000000000000001
1411,AS14.08,circumplex.arousal,1900-03-31,1900-04-01,1900-04-02,1900-04-03,0.0,-0.4666666666666666,-0.19999999999999998
1412,AS14.08,circumplex.arousal,1900-04-01,1900-04-02,1900-04-03,1900-04-04,0.25,-0.4666666666666666,0.5000000000000004
1413,AS14.08,circumplex.arousal,1900-04-02,1900-04-03,1900-04-04,1900-04-05,0.2,-0.05000000000000001,0.325
1414,AS14.08,circumplex.arousal,1900-04-03,1900-04-04,1900-04-05,1900-04-06,,0.15,0.1
1415,AS14.08,circumplex.arousal,1900-04-04,1900-04-05,1900-04-06,1900-04-07,0.0,0.225,
1416,AS14.08,circumplex.arousal,1900-04-05,1900-04-06,1900-04-07,1900-04-08,-0.25,0.1,
1417,AS14.08,circumplex.arousal,1900-04-06,1900-04-07,1900-04-08,1900-04-09,0.25,-0.125,
1418,AS14.08,circumplex.arousal,1900-04-07,1900-04-08,1900-04-09,1900-04-10,1.2,0.0,0.12500000000000003
1419,AS14.08,circumplex.arousal,1900-04-08,1900-04-09,1900-04-10,1900-04-11,0.6,0.39999999999999997,0.7250000000000001
1420,AS14.08,circumplex.arousal,1900-04-09,1900-04-10,1900-04-11,1900-04-12,0.0,0.6833333333333332,0.17499999999999993
1421,AS14.08,circumplex.arousal,1900-04-10,1900-04-11,1900-04-12,1900-04-13,0.0,0.6,-0.6
1422,AS14.08,circumplex.arousal,1900-04-11,1900-04-12,1900-04-13,1900-04-14,0.2,0.19999999999999998,-0.30000000000000004
1423,AS14.08,circumplex.arousal,1900-04-12,1900-04-13,1900-04-14,1900-04-15,-0.8,0.06666666666666667,0.1
1424,AS14.08,circumplex.arousal,1900-04-13,1900-04-14,1900-04-15,1900-04-16,-0.6,-0.20000000000000004,-0.4000000000000001
1425,AS14.08,circumplex.arousal,1900-04-14,1900-04-15,1900-04-16,1900-04-17,-1.0,-0.4000000000000001,-0.4000000000000001
1426,AS14.08,circumplex.arousal,1900-04-15,1900-04-16,1900-04-17,1900-04-18,-0.4,-0.7999999999999999,-0.09999999999999991
1427,AS14.08,circumplex.arousal,1900-04-16,1900-04-17,1900-04-18,1900-04-19,1.4,-0.6666666666666666,0.1000000000000002
1428,AS14.08,circumplex.arousal,1900-04-17,1900-04-18,1900-04-19,1900-04-20,-1.2,0.0,1.2000000000000002
1429,AS14.08,circumplex.arousal,1900-04-18,1900-04-19,1900-04-20,1900-04-21,-1.0,-0.0666666666666667,-0.4000000000000001
1430,AS14.08,circumplex.arousal,1900-04-19,1900-04-20,1900-04-21,1900-04-22,-0.6,-0.26666666666666666,-1.2000000000000006
1431,AS14.08,circumplex.arousal,1900-04-20,1900-04-21,1900-04-22,1900-04-23,0.0,-0.9333333333333335,0.30000000000000016
1432,AS14.08,circumplex.arousal,1900-04-21,1900-04-22,1900-04-23,1900-04-24,0.3333333333333333,-0.5333333333333333,0.5000000000000003
1433,AS14.08,circumplex.arousal,1900-04-22,1900-04-23,1900-04-24,1900-04-25,0.0,-0.08888888888888889,0.4666666666666668
1434,AS14.08,circumplex.arousal,1900-04-23,1900-04-24,1900-04-25,1900-04-26,-0.5,0.1111111111111111,7.918869222712312e-18
1435,AS14.08,circumplex.arousal,1900-04-24,1900-04-25,1900-04-26,1900-04-27,-0.8333333333333334,-0.05555555555555556,-0.4166666666666669
1436,AS14.08,circumplex.arousal,1900-04-25,1900-04-26,1900-04-27,1900-04-28,-0.8,-0.4444444444444445,-0.41666666666666663
1437,AS14.08,circumplex.arousal,1900-04-26,1900-04-27,1900-04-28,1900-04-29,-0.25,-0.7111111111111112,-0.14999999999999997
1438,AS14.08,circumplex.arousal,1900-04-27,1900-04-28,1900-04-29,1900-04-30,-0.5,-0.6277777777777778,0.2916666666666668
1439,AS14.08,circumplex.arousal,1900-04-28,1900-04-29,1900-04-30,1900-05-01,0.4,-0.5166666666666667,0.15000000000000013
1440,AS14.08,circumplex.arousal,1900-04-29,1900-04-30,1900-05-01,1900-05-02,-0.4,-0.11666666666666665,0.325
1441,AS14.08,circumplex.arousal,1900-04-30,1900-05-01,1900-05-02,1900-05-03,0.4,-0.16666666666666666,0.05000000000000012
1442,AS14.08,circumplex.arousal,1900-05-01,1900-05-02,1900-05-03,1900-05-04,-0.2,0.13333333333333333,1.1600767369380563e-17
1443,AS14.08,circumplex.arousal,1900-05-02,1900-05-03,1900-05-04,1900-05-05,-1.0,-0.06666666666666667,0.10000000000000009
1444,AS14.09,circumplex.arousal,1900-03-21,1900-03-22,1900-03-23,1900-03-24,0.5,0.25,0.37500000000000006
1445,AS14.09,circumplex.arousal,1900-03-22,1900-03-23,1900-03-24,1900-03-25,0.4,0.4166666666666667,0.24999999999999997
1446,AS14.09,circumplex.arousal,1900-03-23,1900-03-24,1900-03-25,1900-03-26,0.5,0.5499999999999999,-0.1750000000000002
1447,AS14.09,circumplex.arousal,1900-03-24,1900-03-25,1900-03-26,1900-03-27,-0.4,0.4666666666666666,-6.171285278274777e-17
1448,AS14.09,circumplex.arousal,1900-03-25,1900-03-26,1900-03-27,1900-03-28,-0.25,0.16666666666666666,-0.4000000000000001
1449,AS14.09,circumplex.arousal,1900-03-26,1900-03-27,1900-03-28,1900-03-29,-0.4,-0.05000000000000001,-0.375
1450,AS14.09,circumplex.arousal,1900-03-27,1900-03-28,1900-03-29,1900-03-30,-1.0,-0.35000000000000003,3.7593924172209955e-17
1451,AS14.09,circumplex.arousal,1900-03-28,1900-03-29,1900-03-30,1900-03-31,-0.2,-0.5499999999999999,-0.37499999999999994
1452,AS14.09,circumplex.arousal,1900-03-29,1900-03-30,1900-03-31,1900-04-01,0.0,-0.5333333333333333,0.10000000000000012
1453,AS14.09,circumplex.arousal,1900-03-30,1900-03-31,1900-04-01,1900-04-02,0.2,-0.39999999999999997,0.5000000000000002
1454,AS14.09,circumplex.arousal,1900-03-31,1900-04-01,1900-04-02,1900-04-03,0.0,0.0,0.19999999999999998
1455,AS14.09,circumplex.arousal,1900-04-01,1900-04-02,1900-04-03,1900-04-04,-0.75,0.06666666666666667,3.945886282433485e-18
1456,AS14.09,circumplex.arousal,1900-04-02,1900-04-03,1900-04-04,1900-04-05,0.0,-0.18333333333333335,-0.47500000000000003
1457,AS14.09,circumplex.arousal,1900-04-03,1900-04-04,1900-04-05,1900-04-06,-0.4,-0.25,1.1245435435333566e-17
1458,AS14.09,circumplex.arousal,1900-04-04,1900-04-05,1900-04-06,1900-04-07,,-0.3833333333333333,0.17500000000000018
1459,AS14.09,circumplex.arousal,1900-04-05,1900-04-06,1900-04-07,1900-04-08,,-0.2,
1460,AS14.09,circumplex.arousal,1900-04-06,1900-04-07,1900-04-08,1900-04-09,0.25,-0.4,
1461,AS14.09,circumplex.arousal,1900-04-07,1900-04-08,1900-04-09,1900-04-10,0.75,0.25,
1462,AS14.09,circumplex.arousal,1900-04-08,1900-04-09,1900-04-10,1900-04-11,0.0,0.5,
1463,AS14.09,circumplex.arousal,1900-04-09,1900-04-10,1900-04-11,1900-04-12,0.0,0.3333333333333333,-0.12500000000000006
1464,AS14.09,circumplex.arousal,1900-04-10,1900-04-11,1900-04-12,1900-04-13,-0.8,0.25,-0.37500000000000017
1465,AS14.09,circumplex.arousal,1900-04-11,1900-04-12,1900-04-13,1900-04-14,-0.2,-0.26666666666666666,-0.4
1466,AS14.09,circumplex.arousal,1900-04-12,1900-04-13,1900-04-14,1900-04-15,0.0,-0.3333333333333333,-0.10000000000000002
1467,AS14.09,circumplex.arousal,1900-04-13,1900-04-14,1900-04-15,1900-04-16,-0.5,-0.3333333333333333,0.40000000000000013
1468,AS14.09,circumplex.arousal,1900-04-14,1900-04-15,1900-04-16,1900-04-17,0.0,-0.2333333333333333,-0.14999999999999994
1469,AS14.09,circumplex.arousal,1900-04-15,1900-04-16,1900-04-17,1900-04-18,-1.2,-0.16666666666666666,1.0693846444469012e-17
1470,AS14.09,circumplex.arousal,1900-04-16,1900-04-17,1900-04-18,1900-04-19,0.25,-0.5666666666666667,-0.35
1471,AS14.09,circumplex.arousal,1900-04-17,1900-04-18,1900-04-19,1900-04-20,0.0,-0.31666666666666665,0.12500000000000003
1472,AS14.09,circumplex.arousal,1900-04-18,1900-04-19,1900-04-20,1900-04-21,,-0.31666666666666665,0.6000000000000003
1473,AS14.09,circumplex.arousal,1900-04-19,1900-04-20,1900-04-21,1900-04-22,-0.2,0.125,
1474,AS14.09,circumplex.arousal,1900-04-20,1900-04-21,1900-04-22,1900-04-23,-0.3333333333333333,-0.1,
1475,AS14.09,circumplex.arousal,1900-04-21,1900-04-22,1900-04-23,1900-04-24,0.2,-0.26666666666666666,
1476,AS14.09,circumplex.arousal,1900-04-22,1900-04-23,1900-04-24,1900-04-25,0.25,-0.1111111111111111,0.2
1477,AS14.09,circumplex.arousal,1900-04-23,1900-04-24,1900-04-25,1900-04-26,0.0,0.038888888888888896,0.2916666666666667
1478,AS14.09,circumplex.arousal,1900-04-24,1900-04-25,1900-04-26,1900-04-27,-1.0,0.15,-0.10000000000000005
1479,AS14.09,circumplex.arousal,1900-04-25,1900-04-26,1900-04-27,1900-04-28,,-0.25,-0.625
1480,AS14.09,circumplex.arousal,1900-04-26,1900-04-27,1900-04-28,1900-04-29,-0.5,-0.5,
1481,AS14.09,circumplex.arousal,1900-04-27,1900-04-28,1900-04-29,1900-04-30,-0.5,-0.75,
1482,AS14.09,circumplex.arousal,1900-04-28,1900-04-29,1900-04-30,1900-05-01,-0.25,-0.5,
1483,AS14.09,circumplex.arousal,1900-04-29,1900-04-30,1900-05-01,1900-05-02,0.0,-0.4166666666666667,0.1250000000000001
1484,AS14.09,circumplex.arousal,1900-04-30,1900-05-01,1900-05-02,1900-05-03,0.25,-0.25,0.2500000000000001
1485,AS14.09,circumplex.arousal,1900-05-01,1900-05-02,1900-05-03,1900-05-04,0.2,0.0,0.25000000000000006
1486,AS14.09,circumplex.arousal,1900-05-02,1900-05-03,1900-05-04,1900-05-05,-1.0,0.15,0.1
1487,AS14.12,circumplex.arousal,1900-03-27,1900-03-28,1900-03-29,1900-03-30,-0.2,0.16666666666666666,0.7500000000000001
1488,AS14.12,circumplex.arousal,1900-03-28,1900-03-29,1900-03-30,1900-03-31,0.4,0.26666666666666666,-0.1
1489,AS14.12,circumplex.arousal,1900-03-29,1900-03-30,1900-03-31,1900-04-01,0.4,0.4000000000000001,-0.3000000000000004
1490,AS14.12,circumplex.arousal,1900-03-30,1900-03-31,1900-04-01,1900-04-02,-0.4,0.20000000000000004,0.3
1491,AS14.12,circumplex.arousal,1900-03-31,1900-04-01,1900-04-02,1900-04-03,0.4,0.13333333333333333,-0.40000000000000013
1492,AS14.12,circumplex.arousal,1900-04-01,1900-04-02,1900-04-03,1900-04-04,0.75,0.13333333333333333,1.1600767369380563e-17
1493,AS14.12,circumplex.arousal,1900-04-02,1900-04-03,1900-04-04,1900-04-05,0.0,0.25,0.5750000000000001
1494,AS14.12,circumplex.arousal,1900-04-03,1900-04-04,1900-04-05,1900-04-06,0.25,0.3833333333333333,-0.2000000000000001
1495,AS14.12,circumplex.arousal,1900-04-04,1900-04-05,1900-04-06,1900-04-07,0.2,0.3333333333333333,-0.25000000000000017
1496,AS14.12,circumplex.arousal,1900-04-05,1900-04-06,1900-04-07,1900-04-08,0.0,0.15,0.1
1497,AS14.12,circumplex.arousal,1900-04-06,1900-04-07,1900-04-08,1900-04-09,0.0,0.15,-0.12500000000000003
1498,AS14.12,circumplex.arousal,1900-04-07,1900-04-08,1900-04-09,1900-04-10,0.2,0.06666666666666667,-0.10000000000000002
1499,AS14.12,circumplex.arousal,1900-04-08,1900-04-09,1900-04-10,1900-04-11,,0.06666666666666667,0.1
1500,AS14.12,circumplex.arousal,1900-04-09,1900-04-10,1900-04-11,1900-04-12,0.0,0.1,
1501,AS14.12,circumplex.arousal,1900-04-10,1900-04-11,1900-04-12,1900-04-13,0.6,0.1,
1502,AS14.12,circumplex.arousal,1900-04-11,1900-04-12,1900-04-13,1900-04-14,-0.4,0.3,
1503,AS14.12,circumplex.arousal,1900-04-12,1900-04-13,1900-04-14,1900-04-15,0.2,0.06666666666666665,-0.20000000000000007
1504,AS14.12,circumplex.arousal,1900-04-13,1900-04-14,1900-04-15,1900-04-16,0.0,0.13333333333333333,-0.20000000000000004
1505,AS14.12,circumplex.arousal,1900-04-14,1900-04-15,1900-04-16,1900-04-17,-0.6,-0.06666666666666667,0.20000000000000007
1506,AS14.12,circumplex.arousal,1900-04-15,1900-04-16,1900-04-17,1900-04-18,-0.6,-0.13333333333333333,-0.4000000000000001
1507,AS14.12,circumplex.arousal,1900-04-16,1900-04-17,1900-04-18,1900-04-19,0.4,-0.39999999999999997,-0.29999999999999993
1508,AS14.12,circumplex.arousal,1900-04-17,1900-04-18,1900-04-19,1900-04-20,0.4,-0.26666666666666666,0.49999999999999994
1509,AS14.12,circumplex.arousal,1900-04-18,1900-04-19,1900-04-20,1900-04-21,-0.25,0.0666666666666667,0.5000000000000001
1510,AS14.12,circumplex.arousal,1900-04-19,1900-04-20,1900-04-21,1900-04-22,0.25,0.18333333333333335,-0.32500000000000007
